"location","beta.locationPunta.Espinoza","se.locationPunta.Espinoza","W.locationPunta.Espinoza","p_val.locationPunta.Espinoza","q_val.locationPunta.Espinoza","diff_abn.locationPunta.Espinoza"
"Amphenicol",-1.50710787804816,0.764018980509504,-1.97260528402464,0.0485405505270856,0.533946055797941,FALSE
"Fluoroquinolone",4.41152362055907,1.2797138800858,3.44727340166327,0.00056627521269765,0.00736157776506944,TRUE
"Sulfonamide",3.65753189318537,1.21163584071489,3.01867258319741,0.00253884750352527,0.0304661700423033,TRUE
